0 0 1. 225.64
0 1 1. 71.88
0 2 1. 143.94
0 3 1. 26.08
0 4 1. 61.42
0 5 1. -46.72
0 6 1. 8.26
0 7 1. -69.88
0 8 1. -31.58
0 9 1. -211.48
0 10 1. -47.71
0 11 1. -177.33
0 12 1. -16.21
0 13 1. -280.68
0 14 1. -70.55
0 15 1. -146.58
0 16 1. 45.86
0 17 1. -147.74
0 18 1. -224.43
0 19 1. -224.09
0 20 1. -118.08
0 21 1. -310.79
0 22 1. -45.03
0 23 1. -239.04
0 24 1. -98.97
0 25 1. -227.61
0 26 1. -48.3
0 27 1. -174.27
0 28 1. 81.51
0 29 1. -17.11
0 30 1. 25.84
0 31 1. -115.41
1 0 1. 295.73
1 1 1. 345.58
1 2 1. 287.79
1 3 1. 198.24
1 4 1. 152.13
1 5 1. 171.37
1 6 1. 101.49
1 7 1. 200.38
1 8 1. 31.04
1 9 1. 8.58
1 10 1. -65.68
1 11 1. -13.01
1 12 1. -86.15
1 13 1. 1.36
1 14 1. -60.01
1 15 1. -11.98
1 16 1. -176.87
1 17 1. -8.79
1 18 1. -118.64
1 19 1. -5.2
1 20 1. -220.92
1 21 1. -41.13
1 22 1. -118.22
1 23 1. -9.44
1 24 1. -152.22
1 25 1. -64.94
1 26 1. -176.07
1 27 1. 52.65
1 28 1. -119.16
1 29 1. 17.65
1 30 1. -61.52
1 31 1. 33.77
2 0 1. 396.62
2 1 1. 453.78
2 2 1. 321.64
2 3 1. 463.2
2 4 1. 210.44
2 5 1. 429.68
2 6 1. 189.64
2 7 1. 362.85
2 8 1. 173.6
2 9 1. 344.76
2 10 1. 11.27
2 11 1. 398.07
2 12 1. -0.09
2 13 1. 343.82
2 14 1. 173.68
2 15 1. 372.45
2 16 1. 29.56
2 17 1. 235.4
2 18 1. 36.14
2 19 1. 272.22
2 20 1. -32.07
2 21 1. 176.63
2 22 1. -47.19
2 23 1. 243.63
2 24 1. 22.32
2 25 1. 253.94
2 26 1. -68.39
2 27 1. 268.38
2 28 1. -56.14
2 29 1. 323.08
2 30 1. 82.46
2 31 1. 285.24
3 0 1. 412.29
3 1 1. -112.18
3 2 1. 401.13
3 3 1. -105.55
3 4 1. 342.29
3 5 1. -230.11
3 6 1. 225.5
3 7 1. -265.17
3 8 1. 248.63
3 9 1. -337.92
3 10 1. 164.71
3 11 1. -346.61
3 12 1. 165.4
3 13 1. -290.81
3 14 1. 195.7
3 15 1. -346.2
3 16 1. 20.62
3 17 1. -440
3 18 1. 3.61
3 19 1. -421.89
3 20 1. -46.2
3 21 1. -475.1
3 22 1. -63.69
3 23 1. -471.44
3 24 1. -37.52
3 25 1. -548.13
3 26 1. 94.64
3 27 1. -472.96
3 28 1. 105.85
3 29 1. -343
3 30 1. 113.93
3 31 1. -375.28
