0 0 721.859
0 1 760.657
0 2 566.471
0 3 659.503
1 0 489.1
1 1 699.347
1 2 571.53
1 3 667.805
2 0 656.283
2 1 699.479
2 2 684.793
2 3 703.886
3 0 687.422
3 1 771.993
3 2 549.665
3 3 624.78
