0 0 0.0271376 -0.617072
0 1 0.0271351 -0.102643
0 2 0.0271635 0.209056
0 3 0.0272424 0.105588
0 4 0.0273657 -0.150631
0 5 0.0270547 -0.225192
0 6 0.0274482 -0.504481
0 7 0.0273453 0.063317
0 8 0.0273019 -0.101747
0 9 0.026678 -0.033677
0 10 0.0270256 -0.653909
0 11 0.026826 -0.180253
0 12 0.0271412 -0.446454
0 13 0.0268193 -0.238302
0 14 0.0272119 -0.354478
0 15 0.0268909 -0.184182
0 16 0.0271011 -0.304809
0 17 0.0266599 -0.217078
0 18 0.026967 -0.386619
0 19 0.0264505 0.000964799
0 20 0.0270753 0.143077
0 21 0.0266723 -0.575618
0 22 0.0269649 -0.291824
0 23 0.0269011 -0.349861
0 24 0.0269857 0.0580816
0 25 0.0266582 -0.743266
0 26 0.0269085 -0.504276
0 27 0.0266693 -0.601948
0 28 0.0268331 0.0403696
0 29 0.0266235 -0.55614
0 30 0.0271395 -0.408867
0 31 0.0264565 -0.321537
1 0 0.0269405 -0.0334597
1 1 0.026285 -0.645991
1 2 0.0268718 -0.883203
1 3 0.0261666 -0.568117
1 4 0.0265772 -0.560173
1 5 0.0260351 -0.512901
1 6 0.0270061 -0.20579
1 7 0.0263785 -0.247334
1 8 0.0268826 -0.253733
1 9 0.0261192 -0.349363
1 10 0.0262264 0.0431178
1 11 0.0261554 -0.342214
1 12 0.0269037 -0.0782972
1 13 0.0262608 0.0463016
1 14 0.0267517 0.266297
1 15 0.0260698 -0.764585
1 16 0.0268233 -0.702168
1 17 0.0259355 -0.39542
1 18 0.0269665 -0.493168
1 19 0.0258187 -0.25756
1 20 0.0266443 -0.26087
1 21 0.025928 -0.491763
1 22 0.0265146 -0.336555
1 23 0.0259947 -0.286405
1 24 0.0268405 -0.562682
1 25 0.0258296 -0.643535
1 26 0.0266164 0.0627165
1 27 0.0259285 -0.514343
1 28 0.0267744 -0.550384
1 29 0.0260087 -0.31744
1 30 0.0266506 -0.269039
1 31 0.0258987 -0.317123
2 0 0.0267153 -0.949459
2 1 0.0261284 -0.630877
2 2 0.0269222 -0.247474
2 3 0.0260809 -0.596166
2 4 0.02678 -0.571923
2 5 0.0256212 -0.452963
2 6 0.0269152 -0.785588
2 7 0.0258702 -0.695601
2 8 0.0266722 -0.463176
2 9 0.0261373 -0.60028
2 10 0.0269636 -0.360205
2 11 0.0260844 -0.272927
2 12 0.0266562 -0.790506
2 13 0.026221 -0.112668
2 14 0.0266034 -0.279855
2 15 0.0259704 0.112491
2 16 0.0264894 -0.540955
2 17 0.0258782 -0.266317
2 18 0.0265271 -0.393939
2 19 0.0257408 -0.751959
2 20 0.0264181 -0.612037
2 21 0.025832 -0.650814
2 22 0.0269758 -0.586106
2 23 0.0258372 -0.538468
2 24 0.0267085 -0.551089
2 25 0.0257192 -0.227313
2 26 0.0265993 -0.941896
2 27 0.0257058 -0.808808
2 28 0.0264855 -0.221081
2 29 0.0261812 -0.310249
2 30 0.0263569 -0.791349
2 31 0.0256634 -0.761287
3 0 0.0268986 -0.180362
3 1 0.0274022 -0.146
3 2 0.027183 -0.435366
3 3 0.0273737 0.170877
3 4 0.0271917 -0.329341
3 5 0.0270342 -0.232453
3 6 0.0269171 -0.319776
3 7 0.0272344 -0.531901
3 8 0.0266908 -0.0453475
3 9 0.0269358 -0.0844333
3 10 0.026864 -0.896047
3 11 0.027049 -0.170969
3 12 0.0268705 0.160428
3 13 0.0270686 0.156197
3 14 0.0269646 0.0251083
3 15 0.0272592 -0.422521
3 16 0.0270362 -0.699446
3 17 0.0271762 -0.733761
3 18 0.0269489 -0.0771877
3 19 0.0268948 0.334649
3 20 0.0269032 0.132641
3 21 0.0271187 -0.296417
3 22 0.0269838 -0.42185
3 23 0.0268978 -0.16107
3 24 0.0271206 -0.0710526
3 25 0.0269057 -0.270272
3 26 0.0268521 -0.48653
3 27 0.0269104 -0.564972
3 28 0.0270112 -0.730509
3 29 0.0270451 -0.613235
3 30 0.0270189 -0.379112
3 31 0.0269824 -0.58881
