0 332.107
1 241.62
2 314.66
3 332.727
4 295.115
5 328.328
6 316.945
7 315.892
8 349.997
9 355.117
10 358.62
11 309.574
12 296.36
13 331.57
14 283.405
15 297.654
16 355.511
17 320.689
18 330.249
19 338.49
