0 -1 -1
1 -1 -1
2 -1 -1
3 -1 -1
4 -1 -1
5 -1 -1
6 -1 -1
7 -1 -1
8 -1 -1
9 -1 -1
10 -1 -1
11 -1 -1
12 419.812
13 381.012
14 381.492
15 387.658
16 -1 -1
17 -1 -1
18 -1 -1
19 -1 -1
20 -1 -1
21 -1 -1
22 -1 -1
23 -1 -1
24 -1 -1
25 -1 -1
26 -1 -1
27 -1 -1
28 335.88
29 344.573
30 304.99
31 311.545
32 439.496
33 445.822
34 492.527
35 459.673
36 425.984
