0 0 1146.01
0 1 1185.9
0 2 921.748
0 3 1065.71
1 0 790.632
1 1 1132.47
1 2 901.933
1 3 1080.56
2 0 1056.11
2 1 1123.09
2 2 1103.35
2 3 1110.02
3 0 1118.36
3 1 1234.5
3 2 846.033
3 3 991.507
