0	12	0.00209724	-0.223842
0	33	0.00199878	-0.25268
0	37	0.00177931	-0.234574
0	55	0.00193662	-0.259977
0	76	0.00184435	-0.239212
0	89	0.00127876	-0.162577
0	97	0.00174619	-0.169465
0	99	0.00180876	-0.212081
0	102	0.00191495	-0.29205
0	122	0.00208433	-0.301283
0	129	0.00182856	-0.187492
0	130	0.00180995	-0.174433
0	137	0.00210059	-0.240764
0	140	0.00198909	-0.216476
0	143	0.00186448	-0.233329
0	145	0.00207321	-0.185366
0	154	0.00183218	-0.242292
0	160	0.00195482	-0.141512
