0 0 5.52024 -7.28632e-05
0 1 5.53026 -7.60079e-05
0 2 5.53624 -7.57459e-05
0 3 5.49015 -6.73382e-05
0 4 5.5271 -7.33497e-05
0 5 5.52787 -7.41272e-05
0 6 5.63474 -0.000104265
0 7 5.47078 -6.28263e-05
0 8 5.4878 -6.46928e-05
0 9 5.48912 -6.60559e-05
0 10 5.57151 -8.53267e-05
0 11 5.54225 -7.96926e-05
0 12 5.42024 -5.31129e-05
0 13 5.44854 -5.82794e-05
0 14 5.50495 -6.88758e-05
0 15 5.46495 -6.15754e-05
0 16 21.007 -2.84563e-05
0 17 5.47986 -6.34974e-05
0 18 5.4737 -6.22984e-05
0 19 5.48667 -6.4988e-05
0 20 5.3747 -4.42985e-05
0 21 5.51638 -7.20428e-05
0 22 5.45406 -5.89053e-05
0 23 5.495 -6.78928e-05
0 24 5.49925 -6.89025e-05
0 25 5.45184 -5.84131e-05
0 26 5.34907 -4.12816e-05
0 27 5.47053 -6.21768e-05
0 28 5.49798 -6.7345e-05
0 29 5.44803 -5.76843e-05
0 30 5.45605 -5.83035e-05
0 31 5.45453 -5.95048e-05
1 0 7.41283 -0.000960718
1 1 7.30114 -0.000899648
1 2 7.60596 -0.00101246
1 3 7.94798 -0.00095333
1 4 7.25479 -0.000868136
1 5 7.33651 -0.000920938
1 6 7.43346 -0.000968646
1 7 7.77533 -7.93838e-05
1 8 8.11627 -4.90967e-05
1 9 7.52488 -0.00100024
1 10 7.32881 -0.00091697
1 11 7.25875 -0.000870286
1 12 7.12092 -0.000765212
1 13 6.94758 -5.63044e-07
1 14 7.16308 -0.000799217
1 15 26.7768 3.3008e-07
1 16 7.15365 -0.000791647
1 17 7.36238 -0.000933888
1 18 7.08249 -0.00053402
1 19 7.39489 -0.000952151
1 20 7.07857 -0.000596897
1 21 7.22766 -0.000848578
1 22 7.04919 -0.000805439
1 23 7.25339 -0.000867156
1 24 7.67649 -0.000992446
1 25 7.54336 -0.00100434
1 26 7.26707 -0.000876639
1 27 7.03756 -0.000875038
1 28 6.7853 -4.2593e-07
1 29 5.52024 -7.28632e-05
1 30 5.52024 -7.28632e-05
1 31 5.52024 -7.28632e-05
2 0 5.52024 -7.28632e-05
2 1 5.52024 -7.28632e-05
2 2 5.52024 -7.28632e-05
2 3 5.52024 -7.28632e-05
2 4 5.52024 -7.28632e-05
2 5 5.52024 -7.28632e-05
2 6 5.52024 -7.28632e-05
2 7 5.52024 -7.28632e-05
2 8 5.52024 -7.28632e-05
2 9 5.52024 -7.28632e-05
2 10 5.52024 -7.28632e-05
2 11 5.52024 -7.28632e-05
2 12 5.52024 -7.28632e-05
2 13 5.52024 -7.28632e-05
2 14 5.52024 -7.28632e-05
2 15 5.52024 -7.28632e-05
2 16 5.52024 -7.28632e-05
2 17 5.52024 -7.28632e-05
2 18 5.52024 -7.28632e-05
2 19 5.52024 -7.28632e-05
2 20 5.52024 -7.28632e-05
2 21 5.52024 -7.28632e-05
2 22 5.52024 -7.28632e-05
2 23 5.52024 -7.28632e-05
2 24 5.52024 -7.28632e-05
2 25 5.52024 -7.28632e-05
2 26 5.52024 -7.28632e-05
2 27 5.52024 -7.28632e-05
2 28 5.52024 -7.28632e-05
2 29 5.52024 -7.28632e-05
2 30 5.52024 -7.28632e-05
2 31 5.52024 -7.28632e-05
3 0 5.52024 -7.28632e-05
3 1 5.52024 -7.28632e-05
3 2 5.52024 -7.28632e-05
3 3 5.52024 -7.28632e-05
3 4 5.52024 -7.28632e-05
3 5 5.52024 -7.28632e-05
3 6 5.52024 -7.28632e-05
3 7 5.52024 -7.28632e-05
3 8 5.52024 -7.28632e-05
3 9 5.52024 -7.28632e-05
3 10 5.52024 -7.28632e-05
3 11 5.52024 -7.28632e-05
3 12 5.52024 -7.28632e-05
3 13 5.52024 -7.28632e-05
3 14 5.52024 -7.28632e-05
3 15 5.52024 -7.28632e-05
3 16 5.52024 -7.28632e-05
3 17 5.52024 -7.28632e-05
3 18 5.52024 -7.28632e-05
3 19 5.52024 -7.28632e-05
3 20 5.52024 -7.28632e-05
3 21 5.52024 -7.28632e-05
3 22 5.52024 -7.28632e-05
3 23 5.52024 -7.28632e-05
3 24 5.52024 -7.28632e-05
3 25 5.52024 -7.28632e-05
