0 0 0.00702175 -0.224741
0 1 0.0070359 -0.225755
0 2 0.00706444 -0.303723
0 3 0.00707398 -0.411788
0 4 0.00708887 -0.372377
0 5 0.00706959 -0.33923
0 6 0.00703763 -0.279565
0 7 0.0070437 -0.432333
0 8 0.00704034 -0.26309
0 9 0.00706402 -0.300242
0 10 0.00702334 -0.303491
0 11 0.00702182 -0.326501
0 12 0.00703324 -0.206775
0 13 0.00709786 -0.242864
0 14 0.00706237 -0.501852
0 15 0.00712454 -0.254044
0 16 0.00710739 -0.571901
0 17 0.00712607 -0.411359
0 18 0.00713066 -0.486501
0 19 0.00722988 -0.501026
0 20 0.00710594 -0.370194
0 21 0.0071437 -0.621281
0 22 0.00710042 -0.489363
0 23 0.00712762 -0.494541
0 24 0.00712867 -0.456166
0 25 0.00707023 -0.366614
0 26 0.00722048 -0.513587
0 27 0.00705915 -0.377816
0 28 0.00700921 -0.487847
0 29 0.0070662 -0.550725
0 30 0.00704723 -0.472287
0 31 0.00701501 -0.436067
1 0 0.00678028 -0.653154
1 1 0.00680687 -0.709341
1 2 0.00678898 -0.602242
1 3 0.00680066 -0.726866
1 4 0.00686245 -0.621839
1 5 0.00681826 -0.592073
1 6 0.00679255 -0.712924
1 7 0.00684057 -0.603784
1 8 0.00684304 -0.711617
1 9 0.00679972 -0.713586
1 10 0.00683945 -0.710852
1 11 0.00681935 -0.633152
1 12 0.0067989 -0.682505
1 13 0.00681656 -0.643626
1 14 0.00685176 -0.645059
1 15 0.00679999 -0.677191
1 16 0.00700038 -0.806296
1 17 0.00702745 -0.700747
1 18 0.00700394 -0.809589
1 19 0.00700907 -0.800909
1 20 0.00695658 -0.727368
1 21 0.00699837 -0.786195
1 22 0.00702086 -0.703128
1 23 0.00703912 -0.600299
1 24 0.00704901 -0.793474
1 25 0.00701067 -0.948692
1 26 0.00698597 -0.834102
1 27 0.00700064 -0.742458
1 28 0.00700934 -0.803124
1 29 0.00702 -0.728128
1 30 0.00698114 -0.731587
1 31 0.00697719 -0.755951
2 0 0.00676956 -0.143506
2 1 0.00682144 -0.0730766
2 2 0.00676211 -0.177117
2 3 0.00675759 -0.155627
2 4 0.00675896 -0.150503
2 5 0.00678148 -0.00434623
2 6 0.00675487 -0.186157
2 7 0.00677508 -0.0788306
2 8 0.00678208 -0.0325429
2 9 0.00674039 -0.152176
2 10 0.00673234 -0.0445271
2 11 0.00673858 0.025703
2 12 0.00675705 -0.127672
2 13 0.00678452 -0.136755
2 14 0.00678802 -0.07013
2 15 0.00676224 -0.155519
2 16 0.00694275 -0.279201
2 17 0.00698975 -0.325566
2 18 0.00695806 -0.259551
2 19 0.00697148 -0.358718
2 20 0.00697031 -0.237836
2 21 0.0069558 -0.320753
2 22 0.00697188 -0.312933
2 23 0.00696451 -0.351616
2 24 0.00696905 -0.383299
2 25 0.0069591 -0.179974
2 26 0.00696729 -0.29158
2 27 0.00694547 -0.382374
2 28 0.00695655 -0.347976
2 29 0.0069605 -0.314995
2 30 0.00695788 -0.265751
2 31 0.00692649 -0.234487
3 0 0.00706511 -0.190162
3 1 0.00706948 0.0450239
3 2 0.00706167 0.0387088
3 3 0.0070574 0.0545924
3 4 0.00707868 0.0303689
3 5 0.00711849 -0.0211998
3 6 0.0070689 0.0788105
3 7 0.0071003 -0.116662
3 8 0.00711832 -0.00620125
3 9 0.00706793 -0.0250802
3 10 0.0070715 -0.00595245
3 11 0.00704647 0.0502712
3 12 0.00709933 0.0718025
3 13 0.00703701 0.00627565
3 14 0.0070406 0.0304225
3 15 0.00706749 0.115469
3 16 0.00703902 -0.141766
3 17 0.00705739 -0.252169
3 18 0.00712602 -0.159157
3 19 0.00706203 -0.222831
3 20 0.0070554 -0.0915902
3 21 0.00706496 -0.227908
3 22 0.00706228 -0.266581
3 23 0.00708965 -0.114213
3 24 0.00711705 -0.26967
3 25 0.00704859 -0.185539
3 26 0.00705571 -0.147291
3 27 0.0070678 -0.228647
3 28 0.00708747 -0.20607
3 29 0.00707047 -0.299017
3 30 0.00709193 -0.183826
3 31 0.00705193 -0.362177
